img_path,labels
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_3817_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/up61.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1944_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1934_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1947_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1937_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/up12.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1969_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1919_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1905_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/up13.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/up39.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/up11.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1910_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1960_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/up10.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1952_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/up38.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1922_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1965_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/up14.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/up28.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1915_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1927_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1957_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1909_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1896_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/up29.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/up15.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/up17.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1932_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1942_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_3823_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/up16.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1970_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/up/IMG_1900_RESIZED.jpg,up
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2035_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down80.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2045_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down3.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2077_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2007_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2059_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down56.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down42.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down81.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2029_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down68.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down54.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down40.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2062_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down0.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2012_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2083_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down1.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2020_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down41.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2050_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down55.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down69.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down82.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down86.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down51.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2017_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down45.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down79.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2067_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2039_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down5.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2049_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2055_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2025_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2086_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down50.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down87.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down46.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down52.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2040_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down6.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2030_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down7.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2002_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down53.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down47.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2072_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2001_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down20.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down34.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2071_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down_3.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2043_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down_2.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2033_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2090_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down21.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2085_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2078_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down37.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2008_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2056_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down_0.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2026_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down_1.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_1999_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2014_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down22.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down36.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2064_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down32.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2023_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2053_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2080_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2061_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2011_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down27.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down33.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down25.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down31.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down19.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2074_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2004_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2018_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2068_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2036_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down18.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down30.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down24.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2046_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down29.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down15.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2073_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2003_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2092_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2031_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down14.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down28.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2041_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2024_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2054_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2087_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2066_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2016_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2048_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down17.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2038_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down13.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2082_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2051_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2021_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2013_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2063_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down10.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down38.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2006_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2076_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2028_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2058_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2044_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2034_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down39.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down89.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down62.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down76.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2069_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2019_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2047_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2037_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2005_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down77.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2075_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down88.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2088_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2010_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down49.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down75.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2060_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2052_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2022_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down8.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2081_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down74.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down48.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_1998_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down64.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down58.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2065_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2015_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2009_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2079_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2084_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2027_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down59.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down65.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down71.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2057_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down67.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down73.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2032_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2042_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2091_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/IMG_2070_RESIZED.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down72.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/down/down66.jpg,down
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1879_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1884_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left35.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1857_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1827_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left_2.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left_3.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left34.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1815_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1865_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1870_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left36.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left22.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left_1.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left_0.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1842_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1832_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left23.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left37.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left33.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1875_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1888_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left_4.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left_5.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1819_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1869_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1837_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left26.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left32.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1847_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1822_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1852_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left24.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left30.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1881_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1860_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left31.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left25.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left81.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left42.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left56.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1863_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left2.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left3.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1882_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left57.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left94.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left80.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1821_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1851_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1834_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left82.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left69.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left55.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1844_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left41.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left1.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1876_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left40.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left54.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1858_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left68.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left83.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1828_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left93.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left87.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left50.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left44.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left78.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1841_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left4.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1831_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left5.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left79.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left45.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left51.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left86.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left92.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1873_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1816_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left84.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left90.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1866_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left47.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left53.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1838_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left7.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1848_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1854_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1824_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left6.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left52.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1887_RESIZED.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left46.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left91.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left85.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left88.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/left63.jpg,left
/Users/ongcj/Dev/mdp/ir/cnn/cnn_data/left/IMG_1861_RESIZED.jpg,left
